GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.consumers.delete,DeleteConsumerUserUseCaseImpl,68,0,6,0,18,0,7,0,4,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.search,GetUserByIdUseCaseImpl,17,0,0,0,5,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.admins.enable,DisableAdminUseCaseImpl,13,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.admins.enable,EnableAdminUseCaseImpl,13,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.gender,GetGenderByIdUseCaseImpl,19,0,0,0,6,0,3,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.gender,GetAllGendersUseCaseImpl,11,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.uploads,GetStoreLocationUseCase,12,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.dispensaries.search,GetDispensaryByIdUseCaseImpl,31,0,0,0,9,0,3,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.dispensaries.search,GetDispensaryByDispensaryIdUseCaseImpl,14,0,0,0,6,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.consumers.create,CreateNewConsumerUserUseCaseImpl,306,0,18,0,84,0,22,0,13,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.verifycode,VerifyCodeUseCaseImpl,83,0,10,0,17,0,7,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.region.search,GetZipCodeByIdUseCaseImpl,19,0,0,0,7,0,3,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.region.search,GetZipCodesByStateImpl,13,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.region.search,GetStateByIdUseCaseImpl,19,0,0,0,6,0,3,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.region.search,GetStatesUseCaseImpl,11,0,0,0,4,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.delete,DeleteUserUseCaseImpl,23,0,0,0,8,0,2,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.dispensaries.update,UpdateDispensaryUseCaseImpl,64,0,8,0,17,0,7,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.consumers.search,GetConsumerByIdUseCaseImpl,31,0,0,0,9,0,3,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.images,ChangeCardImageStatusUseCaseImpl,98,0,4,0,32,0,8,0,6,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.images,CleanUpBrokenCardImagesUseCaseImpl,187,0,26,0,58,0,22,0,9,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.images,ChangeProfileImageStatusUseCaseImpl,47,0,2,0,14,0,3,0,2,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.admins.search,GetAdminByIdUseCaseImpl,31,0,0,0,9,0,3,0,3,0
Aggregated Reports/users-service-application,io.oigres.ecomm.service.users.usecases.users.dispensaries.delete,DeleteDispensaryUserUseCaseImpl,68,0,6,0,19,0,7,0,4,0
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.repository,Indexer,26,6,0,0,8,3,1,1,1,1
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.repository,SearchRepositoryImpl,8,44,0,0,3,11,1,4,1,4
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.repository.cache,CacheNames,3,0,0,0,1,0,1,0,1,0
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.repository.cache,VerificationCodeCacheRepository,10,7,0,0,4,2,2,2,2,2
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.textsearch,SearchMappingConfigurer,0,40,0,0,0,10,0,3,0,3
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.textsearch,AuditableRoutingBridge,2,15,1,1,1,6,1,3,0,3
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.textsearch,AuditableRoutingBinder,0,15,0,0,0,4,0,2,0,2
Aggregated Reports/users-service-persistence,io.oigres.ecomm.service.users.orm,CustomAuditingEntityListener,37,24,12,2,10,9,8,2,1,2
Aggregated Reports/users-service-rest-api,io.oigres.ecomm.service.users.config.mapper,ResponsesMapper,525,314,50,18,172,90,49,10,15,10
Aggregated Reports/users-service-rest-api,io.oigres.ecomm.service.users.config.mapper,ResponsesMapperImpl,187,84,25,5,47,21,20,5,6,4
Aggregated Reports/users-service-rest-api,io.oigres.ecomm.service.users.config,WebConfiguration,47,86,3,1,14,22,2,8,0,8
Aggregated Reports/users-service-rest-api,io.oigres.ecomm.service.users.web.http,LoggingRequestFilter,10,137,4,4,2,33,4,4,0,4
Aggregated Reports/users-service-rest-api,org.springframework.data.web,PageableRequestHandlerMethodArgumentResolver,166,224,29,15,46,59,34,12,12,12
Aggregated Reports/users-service-rest-api,org.springframework.data.web,SortRequestHandlerMethodArgumentResolver.ExpressionBuilder,57,0,4,0,13,0,6,0,4,0
Aggregated Reports/users-service-rest-api,org.springframework.data.web,SortRequestHandlerMethodArgumentResolver,320,71,41,3,77,23,34,5,12,5
Aggregated Reports/users-service-rest-api,org.springframework.data.web,SortRequestHandlerMethodArgumentResolver.SortOrderParser,170,0,16,0,30,0,19,0,11,0
Aggregated Reports/users-service-rest-api,io.oigres.ecomm.service.users.api,AbstractController,0,3,0,0,0,1,0,1,0,1
Aggregated Reports/users-service-rest-api,io.oigres.ecomm.service.users.api,RegionController,181,0,0,0,51,0,6,0,6,0
Aggregated Reports/users-service-rest-api,io.oigres.ecomm.service.users.api,UsersController,1101,134,8,0,298,42,44,3,40,3
Aggregated Reports/users-service-spring-boot,io.oigres.ecomm.service.users,Bootstrap,8,0,0,0,3,0,2,0,2,0
